Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.65709e-05,0.0992989,0,0.0759017,5.78344e-07,0.591577,0,1.69146,1.94498e-05,0.0473596,0,0.0520562,4.75501e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.94498e-05,0.000987789,0.0422742,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.75501e-07,0.0585562
2,17.7669,15.8789,15.0141,0.000321615,0.540392,0.660025,3.00368,8.78415e-06,5.59145,3.70338,13.2875,2.4729e-06,0.31071,0.430344,2.13523,1.61349e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2875,2.4729e-06,0.0155217,0.58769,0.129148,0.0242164,0.00853657,0.448777,2.13523,1.61349e-08,0.920125
3,5.2584,4.4361,9.71583,0.000638667,0.123548,0.230608,2.62689,1.71662e-05,1.7232,0.900898,8.85766,3.76365e-07,0.0533493,0.160409,0.897355,1.4274e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85766,3.76365e-07,0.0293457,0.161779,0.0417726,0.0102067,0.00755516,0.138153,0.897355,1.4274e-08,1.73961
4,8.11523,6.47708,10.2088,0.00127904,0.209343,0.422227,5.25199,3.42449e-05,2.76424,1.12609,8.85802,2.42941e-06,0.108707,0.321591,1.79397,3.52216e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85802,2.42941e-06,0.0584488,0.33373,0.0761984,0.02037,0.0118465,0.201395,1.79397,3.52216e-08,3.46485
5,2.20178,1.60005,9.13092,0.00255505,0.0627295,0.141652,7.57812,6.8324e-05,0.884598,0.282868,7.5951,1.7147e-06,0.0354577,0.11438,0.664284,5.80173e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5951,1.7147e-06,0.116473,0.118338,0.024022,0.00747711,0.017688,0.0627935,0.664284,5.80173e-08,6.90454
6,3.69973,2.49858,10.5335,0.00511293,0.0998647,0.259966,15.1542,0.00013654,1.66454,0.463394,7.59615,5.78276e-06,0.061237,0.221339,1.32677,1.2382e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59615,5.78276e-06,0.232886,0.220876,0.0467762,0.0149239,0.0313899,0.0980491,1.32677,1.2382e-07,13.8055
7,0.50363,0.470184,9.57602,0.0172954,0.0246946,0.0404018,49.3402,0.000250025,0.419468,0.386021,0.0135262,9.0866e-06,0.0127786,0.0284858,0.177445,3.97199e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135262,9.0866e-06,0.827824,0.0214553,0.0183357,0.00147354,0.107445,0.0556825,0.177445,3.97199e-07,49.0734
8,0.0340165,0.0298294,0.018034,2.16008e-05,0.000534751,0.000777566,0.0602365,3.12713e-07,0.00617949,0.00199248,0.00206309,5.01365e-07,9.53482e-05,0.000338162,0.000217376,7.99088e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00206309,5.01365e-07,0.00101147,0.000321357,8.89254e-05,2.32285e-05,0.000321226,0.000724291,0.000217376,7.99088e-09,0.0599602
Total,46.2543,31.3907,66.4734,0.0272509,1.16041,1.75566,83.0911,0.000515975,13.6453,6.86464,47.9015,4.18139e-05,0.629695,1.27689,7.04733,1.12816e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9015,4.18139e-05,1.2825,1.48646,0.339823,0.080295,0.186405,1.05315,7.04733,1.12816e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14376,0.00693743,1.27941,20.5967,0.0146174,2.69577
